month,supplier,bnf_name,bnf_code,total_items,total_cost
2016-11-01,EMIS,Chirocaine_Inj 2.5mg/ml 10ml Amp        ,1502010V0BBAAAA,1,1.31
2016-11-01,TPP,Chirocaine_Inj 2.5mg/ml 10ml Amp        ,1502010V0BBAAAA,1,1.31
2016-11-01,INPS,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,25,166.03
2016-11-01,TPP,Ceftriaxone Sod_Inj 250mg Vl            ,0501021G0AAABAB,8,53.419999999999995
2016-11-01,TPP,Pantoprazole_Inj 40mg Vl                ,0103050R0AAACAC,8,889.13
2016-11-01,INPS,Levobupivac HCl_Inj 5mg/ml 10ml Amp     ,1502010V0AAABAB,2,3.0
2016-11-01,INPS,Pantoprazole_Inj 40mg Vl                ,0103050R0AAACAC,1,132.45
2016-11-01,EMIS,Amoxicillin Sod_Inj 1g Vl               ,0501013C0AAAEAE,2,11.27
2016-11-01,EMIS,Vancomycin HCl_Inj 500mg Vl             ,0501070U0AAACAC,2,148.23000000000002
2016-11-01,INPS,Ceftriaxone Sod_Inj 1g Vl               ,0501021G0AAACAC,2,70.97
2016-11-01,EMIS,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,129,1057.4799999999996
2016-11-01,Microtest,Nutricia_preOp Liq                      ,090402000BBQFA0,1,2.86
2016-11-01,Microtest,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,2,293.37
2016-11-01,EMIS,Zoledronic Acid_I/V Inf 40mcg/ml 100ml  ,0606020V0AAADAD,2,300.06
2016-11-01,TPP,Amoxicillin Sod_Inj 500mg Vl            ,0501013C0AAADAD,2,25.990000000000002
2016-11-01,Microtest,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,1,45.46
2016-11-01,EMIS,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,30,1852.7500000000002
2016-11-01,Microtest,Fluclox Sod_Inj 1g Vl                   ,0501012G0AAAEAE,1,36.4
2016-11-01,INPS,Botox_Inj Pdr 200u Vl                   ,0409030B0BCACAG,2,767.56
2016-11-01,TPP,Piperacillin/Tazobactam_Inj 2g/0.25g Vl ,0501014S0AAAAAA,1,309.47
2016-11-01,TPP,Cefuroxime Sod_Inj 250mg Vl             ,0501021J0AAAAAA,1,97.56
2016-11-01,EMIS,Daptomycin_I/V Inf 350mg Vl (Dry)       ,0501070Y0AAAAAA,3,1606.95
2016-11-01,TPP,Vancomycin HCl_Inj 500mg Vl             ,0501070U0AAACAC,1,134.23
2016-11-01,EMIS,Promixin_Inj 1 000 000u Vl (Dry)        ,0501070I0BCABAB,1,155.62
2016-11-01,EMIS,Ceftriaxone Sod_Inj 250mg Vl            ,0501021G0AAABAB,14,57.940000000000005
2016-11-01,TPP,Cefotaxime Sod_Inj 1g Vl                ,0501021D0AAABAB,3,9.72
2016-11-01,INPS,Chirocaine_Inj 5mg/ml 10ml Amp          ,1502010V0BBABAB,3,4.5
2016-11-01,INPS,Viridal Duo_S/Pack Inj 10mcg Cart       ,0704050B0BCAHBM,1,37.29
2016-11-01,Microtest,Esomeprazole_I/V Inf 40mg Vl (Dry)      ,0103050E0AAACAC,1,27.55
2016-11-01,EMIS,Ceftazidime Pentahyd_Inj 1g Vl          ,0501021H0AAABAB,4,1329.73
2016-11-01,TPP,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,161.2
2016-11-01,TPP,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,122,790.1600000000001
2016-11-01,Microtest,Botox_Inj 100u Vl                       ,0409030B0BCAAAE,1,176.93
2016-11-01,TPP,Vancomycin HCl_Inj 1g Vl                ,0501070U0AAAFAF,1,187.92
2016-11-01,EMIS,Viridal Duo_S/Pack Inj 40mcg Cart       ,0704050B0BCAIBN,5,165.81
2016-11-01,TPP,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,100,10306.14
2016-11-01,EMIS,Levetiracetam_I/V Inf 100mg/ml 5ml Vl   ,0408010A0AAAJAJ,7,2060.65
2016-11-01,INPS,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp  ,0304010G0AAAAAA,12,1683.1399999999999
2016-11-01,TPP,Retacrit_Inj 4 000u/0.4ml Pfs           ,0901030Q0BBADAD,1,71.32
2016-11-01,TPP,Ondemet_Tab 8mg                         ,0406000S0BCADAC,1,50.33
2016-11-01,EMIS,Co-Amoxiclav_Inj 1g/200mg Vl            ,0501013K0AAAFAF,2,64.82
2016-11-01,EMIS,Levobupivac HCl_Inj 5mg/ml 10ml Amp     ,1502010V0AAABAB,1,1.5
2016-11-01,INPS,Botox_Inj 100u Vl                       ,0409030B0BCAAAE,3,1023.42
2016-11-01,TPP,Methotrexate_Inj 2.5mg/ml 2ml Vl        ,0801030P0AAAIAI,1,6.78
2016-11-01,EMIS,Amikacin_Inj 250mg/ml 2ml Vl            ,0501040C0AAAAAA,3,711.1300000000001
2016-11-01,TPP,Viridal Duo_S/Pack Inj 40mcg Cart       ,0704050B0BCAIBN,29,1961.14
2016-11-01,TPP,Methotrexate_Inj 25mg/ml 2ml Vl         ,0801030P0AAANAN,3,94.76999999999998
2016-11-01,EMIS,Enbrel_Inj 50mg/ml 1ml Pf MyClic Pen    ,1001030D0BBAFAE,1,661.84
2016-11-01,TPP,Toradol_Inj 30mg/ml 1ml Amp             ,1501042E0BBAAAA,1,4.97
2016-11-01,Microtest,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,2,47.86
2016-11-01,Microtest,Phenylbutazone_Tab 100mg                ,1001010Q0AAABAB,1,83.42
2016-11-01,INPS,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,2,45.48
2016-11-01,INPS,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,2,39.72
2016-11-01,EMIS,Botox_Inj 100u Vl                       ,0409030B0BCAAAE,1,127.94
2016-11-01,EMIS,Cefuroxime Sod_Inj 750mg Vl             ,0501021J0AAABAB,1,49.0
2016-11-01,TPP,Meropenem_Inj 500mg Vl (Dry)            ,0501022A0AAAAAA,3,1072.47
2016-11-01,TPP,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,26,1848.8000000000002
2016-11-01,EMIS,Methotrexate_Inj 25mg/ml 2ml Vl         ,0801030P0AAANAN,3,74.84
2016-11-01,INPS,Esomeprazole_I/V Inf 40mg Vl (Dry)      ,0103050E0AAACAC,1,118.03
2016-11-01,EMIS,Meropenem_Inj 500mg Vl (Dry)            ,0501022A0AAAAAA,8,2826.7900000000004
2016-11-01,TPP,Ketamine_Inj 50mg/ml 10ml Vl            ,1501010F0AAABAB,1,129.6
2016-11-01,TPP,Amikacin_Inj 250mg/ml 2ml Vl            ,0501040C0AAAAAA,2,1288.6100000000001
2016-11-01,INPS,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,7,1100.1499999999999
2016-11-01,TPP,Esomeprazole_I/V Inf 40mg Vl (Dry)      ,0103050E0AAACAC,4,469.51
2016-11-01,EMIS,Rapifen Intensive Care_Inj 5mg/1ml Amp  ,1501043A0BBADAD,1,21.47
2016-11-01,TPP,Meropenem_Inj 1g Vl (Dry)               ,0501022A0AAABAB,3,401.15
2016-11-01,TPP,Ceftazidime Pentahyd_Inj 2g Vl          ,0501021H0AAACAC,2,928.0799999999999
2016-11-01,INPS,Phenylbutazone_Tab 100mg                ,1001010Q0AAABAB,1,220.89
2016-11-01,INPS,Methotrexate_Inj 25mg/ml 2ml Vl         ,0801030P0AAANAN,2,53.2
2016-11-01,INPS,Amoxicillin Sod_Inj 500mg Vl            ,0501013C0AAADAD,5,152.25
2016-11-01,TPP,Adren_Inj 1/10 000 10ml Pfs             ,0207030A0AAABAB,2,19.2
2016-11-01,TPP,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,21,2681.0699999999997
2016-11-01,TPP,Fluclox Sod_Inj 1g Vl                   ,0501012G0AAAEAE,1,136.08
2016-11-01,EMIS,Viridal Duo_S/Pack Inj 10mcg Cart       ,0704050B0BCAHBM,3,74.61
2016-11-01,TPP,Calc Folinate_Inj 7.5mg/ml 2ml Amp      ,0801000I0AAAGAG,1,57.87
2016-11-01,TPP,Phenylbutazone_Tab 100mg                ,1001010Q0AAABAB,14,1609.62
2016-11-01,INPS,Fluclox Sod_Inj 1g Vl                   ,0501012G0AAAEAE,1,63.61
2016-11-01,EMIS,Ceftriaxone Sod_Inj 1g Vl               ,0501021G0AAACAC,36,2031.9899999999998
2016-11-01,TPP,Linezolid_I/V Inf 2mg/ml 300ml Bag      ,0501070W0AAACAC,1,2306.8
2016-11-01,EMIS,Fluclox Sod_Inj 500mg Vl                ,0501012G0AAADAD,2,725.72
2016-11-01,EMIS,Ertapenem Sod_I/V Inf 1g Vl (Dry)       ,0501022B0AAAAAA,21,3984.5700000000006
2016-11-01,TPP,Levetiracetam_I/V Inf 100mg/ml 5ml Vl   ,0408010A0AAAJAJ,8,2062.4599999999996
2016-11-01,TPP,Co-Amoxiclav_Inj 500mg/100mg Vl         ,0501013K0AAAEAE,5,105.5
2016-11-01,EMIS,Nutricia_preOp Liq                      ,090402000BBQFA0,4,256.63
2016-11-01,EMIS,Piperacillin/Tazobactam_Inj 4g/0.5g Vl  ,0501014S0AAABAB,5,701.03
2016-11-01,TPP,Nutricia_preOp Liq                      ,090402000BBQFA0,8,186.83
2016-11-01,INPS,Co-Amoxiclav_Inj 1g/200mg Vl            ,0501013K0AAAFAF,2,24.65
2016-11-01,EMIS,Ketalar_Inj 50mg/ml 10ml Vl             ,1501010F0BBAAAB,3,340.95
2016-11-01,INPS,Promixin_Inj 1 000 000u Vl (Dry)        ,0501070I0BCABAB,2,333.26
2016-11-01,TPP,Tazocin_Inj 4.5g Vl                     ,0501014S0BBABAB,5,1334.03
2016-11-01,EMIS,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,200,21593.45
2016-11-01,EMIS,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp  ,0304010G0AAAAAA,50,3833.4500000000003
2016-11-01,INPS,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,2,274.1
2016-11-01,INPS,Viridal Duo_S/Pack Inj 40mcg Cart       ,0704050B0BCAIBN,2,82.89
2016-11-01,Microtest,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,5,177.59
2016-11-01,TPP,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp  ,0304010G0AAAAAA,32,870.99
2016-11-01,Microtest,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,2,12.440000000000001
2016-11-01,EMIS,Tranexamic Acid_Inj 100mg/ml 5ml Amp    ,0211000P0AAAAAA,18,287.11999999999995
2016-11-01,INPS,Emtricitabine/Tenofovir_Tab 200mg/245mg ,0503010AAAAAAAA,1,329.29
2016-11-01,TPP,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp   ,1502010V0AAAAAA,6,53.92
2016-11-01,TPP,Promixin_Inj 1 000 000u Vl (Dry)        ,0501070I0BCABAB,1,166.63
2016-11-01,INPS,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,4,1260.56
2016-11-01,TPP,Viridal Duo_S/Pack Inj 10mcg Cart       ,0704050B0BCAHBM,16,838.8899999999999
2016-11-01,TPP,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,11,124.43
2016-11-01,Microtest,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,5,404.92
2016-11-01,EMIS,Piperacillin/Tazobactam_Inj 2g/0.25g Vl ,0501014S0AAAAAA,1,65.91
2016-11-01,EMIS,Calc Folinate_Inj 10mg/ml 10ml Vl       ,0801000I0AAATAT,1,138.86
2016-11-01,EMIS,Meropenem_Inj 1g Vl (Dry)               ,0501022A0AAABAB,10,4196.5599999999995
2016-11-01,TPP,Ceftazidime Pentahyd_Inj 1g Vl          ,0501021H0AAABAB,2,349.89
2016-11-01,EMIS,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,11,104.63999999999999
2016-11-01,INPS,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,2,110.16
2016-11-01,EMIS,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,7,181.9
2016-11-01,TPP,Botox_Inj 100u Vl                       ,0409030B0BCAAAE,1,127.94
2016-11-01,EMIS,Ondemet_Tab 8mg                         ,0406000S0BCADAC,1,100.65
2016-11-01,EMIS,Vancomycin HCl_Inj 1g Vl                ,0501070U0AAAFAF,6,654.1
2016-11-01,TPP,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,17,749.91
2016-11-01,EMIS,Fluclox Sod_Inj 1g Vl                   ,0501012G0AAAEAE,2,136.07999999999998
2016-11-01,EMIS,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp   ,1502010V0AAAAAA,5,43.47
2016-11-01,EMIS,Amoxicillin Sod_Inj 500mg Vl            ,0501013C0AAADAD,8,208.66
2016-11-01,EMIS,Pantoprazole_Inj 40mg Vl                ,0103050R0AAACAC,7,666.29
2016-11-01,EMIS,Phenylbutazone_Tab 100mg                ,1001010Q0AAABAB,4,375.12
2016-11-01,EMIS,Ceftazidime Pentahyd_Inj 2g Vl          ,0501021H0AAACAC,5,1352.49
2016-11-01,EMIS,Ketamine_Inj 50mg/ml 10ml Vl            ,1501010F0AAABAB,10,1445.09
2016-11-01,TPP,Ertapenem Sod_I/V Inf 1g Vl (Dry)       ,0501022B0AAAAAA,10,1875.1
2016-11-01,TPP,Tranexamic Acid_Inj 100mg/ml 5ml Amp    ,0211000P0AAAAAA,12,697.7099999999999
2016-11-01,EMIS,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,40,7563.579999999999
2016-11-01,EMIS,Cefotaxime Sod_Inj 1g Vl                ,0501021D0AAABAB,4,94.19
2016-12-01,TPP,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,87,9163.380000000001
2016-12-01,EMIS,Methotrexate_Inj 25mg/ml 2ml Vl         ,0801030P0AAANAN,1,32.43
2016-12-01,EMIS,Ertapenem Sod_I/V Inf 1g Vl (Dry)       ,0501022B0AAAAAA,13,2550.83
2016-12-01,INPS,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,4,115.46
2016-12-01,TPP,Viridal Duo_S/Pack Inj 10mcg Cart       ,0704050B0BCAHBM,13,541.0
2016-12-01,EMIS,Ceftazidime Pentahyd_Inj 1g Vl          ,0501021H0AAABAB,3,235.97
2016-12-01,EMIS,Amoxicillin Sod_Inj 500mg Vl            ,0501013C0AAADAD,8,132.57999999999998
2016-12-01,INPS,Promixin_Inj 1 000 000u Vl (Dry)        ,0501070I0BCABAB,2,250.13
2016-12-01,INPS,Vancomycin HCl_Inj 500mg Vl             ,0501070U0AAACAC,1,40.31
2016-12-01,EMIS,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,92,684.52
2016-12-01,INPS,Botox_Inj Pdr 200u Vl                   ,0409030B0BCACAG,2,1024.16
2016-12-01,EMIS,Ketalar_Inj 50mg/ml 10ml Vl             ,1501010F0BBAAAB,2,121.85
2016-12-01,TPP,Levetiracetam_I/V Inf 100mg/ml 5ml Vl   ,0408010A0AAAJAJ,16,4717.360000000001
2016-12-01,TPP,Meropenem_Inj 1g Vl (Dry)               ,0501022A0AAABAB,1,176.01
2016-12-01,TPP,Fluclox Sod_Inj 1g Vl                   ,0501012G0AAAEAE,1,127.2
2016-12-01,TPP,Botox_Inj 100u Vl                       ,0409030B0BCAAAE,1,303.05
2016-12-01,EMIS,Enbrel_Inj 25mg Vl + Dil                ,1001030D0BBAAAA,1,331.18
2016-12-01,EMIS,Ceftazidime Pentahyd_Inj 3g Vl          ,0501021H0AAAHAH,2,668.16
2016-12-01,INPS,Levetiracetam_I/V Inf 100mg/ml 5ml Vl   ,0408010A0AAAJAJ,5,1769.0
2016-12-01,Microtest,Botox_Inj 100u Vl                       ,0409030B0BCAAAE,1,128.03
2016-12-01,TPP,Viridal Duo_S/Pack Inj 40mcg Cart       ,0704050B0BCAIBN,29,1907.3000000000002
2016-12-01,TPP,Promixin_Inj 1 000 000u Vl (Dry)        ,0501070I0BCABAB,1,166.74
2016-12-01,TPP,Amoxicillin Sod_Inj 250mg Vl            ,0501013C0AAACAC,1,0.44
2016-12-01,EMIS,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,176,19512.300000000003
2016-12-01,EMIS,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,37,2803.31
2016-12-01,TPP,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,27,1779.04
2016-12-01,INPS,Ceftriaxone Sod_Inj 1g Vl               ,0501021G0AAACAC,6,310.65999999999997
2016-12-01,EMIS,Viridal Duo_S/Pack Inj 10mcg Cart       ,0704050B0BCAHBM,6,130.67000000000002
2016-12-01,TPP,Amoxicillin Sod_Inj 500mg Vl            ,0501013C0AAADAD,5,58.23
2016-12-01,INPS,Co-Amoxiclav_Inj 500mg/100mg Vl         ,0501013K0AAAEAE,1,8.39
2016-12-01,INPS,Cefuroxime Sod_Inj 750mg Vl             ,0501021J0AAABAB,1,23.36
2016-12-01,EMIS,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,11,295.81
2016-12-01,TPP,Pantoprazole_Inj 40mg Vl                ,0103050R0AAACAC,11,1536.65
2016-12-01,EMIS,Ketamine_Inj 50mg/ml 10ml Vl            ,1501010F0AAABAB,13,1494.96
2016-12-01,EMIS,Vancomycin HCl_Inj 1g Vl                ,0501070U0AAAFAF,1,53.74
2016-12-01,INPS,Epanutin_Inj 50mg/ml 5ml Amp            ,0408020T0BBAAAA,1,22.71
2016-12-01,EMIS,Meropenem_Inj 500mg Vl (Dry)            ,0501022A0AAAAAA,8,2767.0600000000004
2016-12-01,TPP,Methotrexate_Inj 2.5mg/ml 2ml Vl        ,0801030P0AAAIAI,1,6.78
2016-12-01,TPP,Co-Amoxiclav_Inj 500mg/100mg Vl         ,0501013K0AAAEAE,3,91.25
2016-12-01,EMIS,Co-Amoxiclav_Inj 1g/200mg Vl            ,0501013K0AAAFAF,3,57.41
2016-12-01,EMIS,Ceftazidime Pentahyd_Inj 2g Vl          ,0501021H0AAACAC,4,1066.3400000000001
2016-12-01,INPS,Viridal Duo_S/Pack Inj 40mcg Cart       ,0704050B0BCAIBN,4,193.53
2016-12-01,EMIS,Clarithromycin_I/V Inf 500mg Vl         ,0501050B0AAACAC,1,35.01
2016-12-01,EMIS,Tranexamic Acid_Inj 100mg/ml 5ml Amp    ,0211000P0AAAAAA,34,689.22
2016-12-01,TPP,Zoledronic Acid_I/V Inf 50mcg/ml 100ml  ,0606020V0AAAGAG,1,201.65
2016-12-01,INPS,Meropenem_Inj 1g Vl (Dry)               ,0501022A0AAABAB,1,286.73
2016-12-01,INPS,Amoxicillin Sod_Inj 500mg Vl            ,0501013C0AAADAD,6,201.19
2016-12-01,EMIS,Botox_Inj 100u Vl                       ,0409030B0BCAAAE,2,389.06
2016-12-01,EMIS,Co-Amoxiclav_Inj 500mg/100mg Vl         ,0501013K0AAAEAE,3,45.400000000000006
2016-12-01,TPP,Amikacin_Inj 250mg/ml 2ml Vl            ,0501040C0AAAAAA,1,611.48
2016-12-01,TPP,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp  ,0304010G0AAAAAA,28,2230.43
2016-12-01,EMIS,Meropenem_Inj 1g Vl (Dry)               ,0501022A0AAABAB,11,5987.13
2016-12-01,TPP,Ceftriaxone Sod_Inj 1g Vl               ,0501021G0AAACAC,13,1553.1
2016-12-01,INPS,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,3,50.48
2016-12-01,TPP,Ketamine_Inj 50mg/ml 10ml Vl            ,1501010F0AAABAB,1,64.85
2016-12-01,EMIS,Fluclox Sod_Inj 500mg Vl                ,0501012G0AAADAD,4,1130.46
2016-12-01,EMIS,Chirocaine_Inj 2.5mg/ml 10ml Amp        ,1502010V0BBAAAA,1,1.31
2016-12-01,EMIS,Pantoprazole_Inj 40mg Vl                ,0103050R0AAACAC,8,938.7900000000001
2016-12-01,INPS,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,2,68.25
2016-12-01,TPP,Co-Amoxiclav_Inj 1g/200mg Vl            ,0501013K0AAAFAF,2,55.05
2016-12-01,INPS,Chirocaine_Inj 5mg/ml 10ml Amp          ,1502010V0BBABAB,3,4.5
2016-12-01,TPP,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,20,2737.58
2016-12-01,TPP,Cefotaxime Sod_Inj 1g Vl                ,0501021D0AAABAB,2,6.48
2016-12-01,INPS,Levobupivac HCl_Inj 5mg/ml 10ml Amp     ,1502010V0AAABAB,1,1.5
2016-12-01,TPP,Clarithromycin_I/V Inf 500mg Vl         ,0501050B0AAACAC,1,122.56
2016-12-01,INPS,Pantoprazole_Inj 40mg Vl                ,0103050R0AAACAC,4,530.19
2016-12-01,EMIS,Viridal Duo_S/Pack Inj 40mcg Cart       ,0704050B0BCAIBN,18,636.0200000000001
2016-12-01,INPS,Viridal Duo_S/Pack Inj 10mcg Cart       ,0704050B0BCAHBM,4,130.63
2016-12-01,TPP,Amoxicillin Sod_Inj 1g Vl               ,0501013C0AAAEAE,1,1.13
2016-12-01,EMIS,Fluclox Sod_Inj 250mg Vl                ,0501012G0AAACAC,1,22.71
2016-12-01,TPP,Nutricia_preOp Liq                      ,090402000BBQFA0,11,398.14
2016-12-01,TPP,Phenylbutazone_Tab 100mg                ,1001010Q0AAABAB,8,834.0999999999999
2016-12-01,TPP,Linezolid_I/V Inf 2mg/ml 300ml Bag      ,0501070W0AAACAC,1,2308.5
2016-12-01,TPP,Esomeprazole_I/V Inf 40mg Vl (Dry)      ,0103050E0AAACAC,2,272.62
2016-12-01,TPP,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,112,716.9499999999998
2016-12-01,INPS,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,25,153.45999999999998
2016-12-01,TPP,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,15,659.5899999999999
2016-12-01,Microtest,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp  ,0304010G0AAAAAA,3,291.92
2016-12-01,INPS,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,10,884.11
2016-12-01,EMIS,Phenylbutazone_Tab 100mg                ,1001010Q0AAABAB,4,464.81
2016-12-01,EMIS,Nutricia_preOp Liq                      ,090402000BBQFA0,3,313.88
2016-12-01,TPP,Ertapenem Sod_I/V Inf 1g Vl (Dry)       ,0501022B0AAAAAA,5,2140.24
2016-12-01,EMIS,Levetiracetam_I/V Inf 100mg/ml 5ml Vl   ,0408010A0AAAJAJ,7,2804.9
2016-12-01,EMIS,Cefotaxime Sod_Inj 1g Vl                ,0501021D0AAABAB,5,203.83999999999997
2016-12-01,EMIS,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp  ,0304010G0AAAAAA,45,2969.1600000000008
2016-12-01,EMIS,Cefuroxime Sod_Inj 750mg Vl             ,0501021J0AAABAB,2,51.38
2016-12-01,TPP,Chirocaine_Inj 2.5mg/ml 10ml Amp        ,1502010V0BBAAAA,2,2.61
2016-12-01,EMIS,Clindamycin Phos_Inj 150mg/ml 4ml Amp   ,0501060E0AAABAB,1,160.27
2016-12-01,Microtest,Pantoprazole_Inj 40mg Vl                ,0103050R0AAACAC,2,66.44
2016-12-01,Microtest,Cefuroxime Sod_Inj 750mg Vl             ,0501021J0AAABAB,1,49.13
2016-12-01,TPP,Ceftazidime Pentahyd_Inj 1g Vl          ,0501021H0AAABAB,2,700.27
2016-12-01,INPS,Cefotaxime Sod_Inj 1g Vl                ,0501021D0AAABAB,1,32.43
2016-12-01,EMIS,Adenosine_I/V Inf 3mg/ml 2ml Vl         ,0203020C0AAAAAA,1,55.48
2016-12-01,INPS,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,2,1368.06
2016-12-01,TPP,Emtricitabine/Tenofovir_Tab 200mg/245mg ,0503010AAAAAAAA,3,1491.99
2016-12-01,EMIS,Calc Folinate_Inj 10mg/ml 5ml Vl        ,0801000I0AAAMAM,1,74.12
2016-12-01,EMIS,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp   ,1502010V0AAAAAA,5,34.34
2016-12-01,TPP,Meropenem_Inj 500mg Vl (Dry)            ,0501022A0AAAAAA,7,1881.83
2016-12-01,INPS,Ceftriaxone Sod_Inj 250mg Vl            ,0501021G0AAABAB,1,4.46
2016-12-01,Microtest,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,5,387.05
2016-12-01,TPP,Rapifen Intensive Care_Inj 5mg/1ml Amp  ,1501043A0BBADAD,2,42.99
2016-12-01,INPS,Ertapenem Sod_I/V Inf 1g Vl (Dry)       ,0501022B0AAAAAA,1,205.24
2016-12-01,EMIS,Piperacillin/Tazobactam_Inj 4g/0.5g Vl  ,0501014S0AAABAB,2,370.46
2016-12-01,TPP,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,12,205.95
2016-12-01,INPS,Phenylbutazone_Tab 100mg                ,1001010Q0AAABAB,1,250.12
2016-12-01,TPP,Methotrexate_Inj 25mg/ml 2ml Vl         ,0801030P0AAANAN,5,133.99
2016-12-01,EMIS,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,39,6574.1900000000005
2016-12-01,TPP,Ceftriaxone Sod_Inj 250mg Vl            ,0501021G0AAABAB,9,35.65
2016-12-01,Microtest,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,3,17.46
2016-12-01,INPS,Toradol_Inj 30mg/ml 1ml Amp             ,1501042E0BBAAAA,3,29.79
2016-12-01,TPP,Cefotaxime Sod_Inj 500mg Vl             ,0501021D0AAAAAA,1,2.78
2016-12-01,EMIS,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,11,210.12
2016-12-01,TPP,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp   ,1502010V0AAAAAA,7,64.41
2016-12-01,INPS,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp  ,0304010G0AAAAAA,5,737.9399999999999
2016-12-01,TPP,Capecitabine_Tab 500mg                  ,0801030V0AAAAAA,1,222.33
2016-12-01,EMIS,Fluclox Sod_Inj 1g Vl                   ,0501012G0AAAEAE,3,145.36
2016-12-01,TPP,Vancomycin HCl_Inj 1g Vl                ,0501070U0AAAFAF,2,549.8
2016-12-01,Microtest,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,1,71.08
2016-12-01,INPS,Esomeprazole_I/V Inf 40mg Vl (Dry)      ,0103050E0AAACAC,1,118.12
2016-12-01,EMIS,Ceftriaxone Sod_Inj 1g Vl               ,0501021G0AAACAC,36,1730.8
2016-12-01,EMIS,Ceftriaxone Sod_Inj 250mg Vl            ,0501021G0AAABAB,14,80.19999999999999
2016-12-01,Microtest,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,4,360.7
2016-12-01,INPS,Botox_Inj 100u Vl                       ,0409030B0BCAAAE,2,1024.16
