BNF Code,BNF Name,ADQ Value,ADQ Unit
0401010ADAABIBI,Melatonin_Loz 3mg S/F,N/A,N/A
0401010ADAABJBJ,Melatonin_Cap 8mg,N/A,N/A
0401010ADAABKBK,Melatonin_Tab 2mg,N/A,N/A
0401010ADAABLBL,Melatonin_Tab 5mg,N/A,N/A
0401010ADAABMBM,Melatonin_Cap 20mg,N/A,N/A
0401010ADAABPBP,Melatonin_Tab 3mg,N/A,N/A
0401010ADAABQBQ,Melatonin_Cap 1mg,N/A,N/A
0401010ADAABRBR,Melatonin_Cap 3mg,N/A,N/A
0401010ADAABSBS,Melatonin_Cap 5mg,N/A,N/A
0401010ADAABTBT,Melatonin_Liq Spec 1mg/5ml,N/A,N/A
0401010ADAABUBU,Melatonin_Liq Spec 10mg/5ml,N/A,N/A
0401010ADAABVBV,Melatonin_Cap 6mg,N/A,N/A
0401010ADAABWBW,Melatonin_Liq Spec 6mg/5ml,N/A,N/A
0401010ADAABXBX,Melatonin_Oral Susp 5mg/5ml,N/A,N/A
0401010ADAABYBY,Melatonin_Oral Soln 2mg/5ml,N/A,N/A
0401010ADAABZBZ,Melatonin_Oral Susp 2mg/5ml,N/A,N/A
0401010ADAACACA,Melatonin_Oral Soln 3mg/5ml,N/A,N/A
0401010ADAACBCB,Melatonin_Oral Susp 3mg/5ml,N/A,N/A
0401010ADAACCCC,Melatonin_Orodisper Tab 3mg,N/A,N/A
0401010ADAACDCD,Melatonin_Oral Soln 10mg/5ml,N/A,N/A
0401010ADAACECE,Melatonin_Oral Susp 10mg/5ml,N/A,N/A
0401010ADAACFCF,Melatonin_Oral Soln 2.5mg/5ml,N/A,N/A
0401010ADAACGCG,Melatonin_Oral Susp 2.5mg/5ml,N/A,N/A
0401010ADAACHCH,Melatonin_Cap 2mg M/R,N/A,N/A
0401010ADAACICI,Melatonin_Cap 7.5mg,N/A,N/A
0401010ADAACLCL,Melatonin_Oral Susp 7mg/5ml,N/A,N/A
0401010ADBBAAAA,Circadin_Tab 2mg M/R,N/A,N/A
0401010ADBCBYBR,Life Ext_Melatonin Cap 3mg,N/A,N/A
0401010ADBCBZBP,Bio-Melatonin_Tab 3mg,N/A,N/A
0401010ADBCCABP,Health Aid_Melatonin Tab 3mg,N/A,N/A
0401010ADBCCCBL,Melatonin Ex Strgh_Tab 5mg,N/A,N/A
0401010B0AAABAB,Chloral_Elix Paed 200mg/5ml,1000,MG        
0401010B0AAACAC,Chloral_Mix 1g/10ml,1000,MG        
0401010B0AAAFAF,Chloral Hydrate_Oral Soln 143mg/5ml BP,1000,MG        
0401010B0AAAJAJ,Chloral Hydrate_Suppos 250mg,1,Gramme    
0401010B0AAAQAQ,Chloral Hydrate_Suppos 500mg,1,Gramme    
0401010B0AAARAR,Chloral Hydrate_Liq Spec 500mg/5ml,1000,MG        
0401010B0AAASAS,Chloral Hydrate_Liq Spec 300mg/5ml BP,1000,MG        
0401010B0AAATAT,Chloral Hydrate_Liq Spec 1g/5ml BP,1000,MG        
0401010B0AAAVAV,Chloral Hydrate_Liq Spec 5g/5ml BP,1000,MG        
0401010B0AAAWAW,Chloral Hydrate_Liq Spec 145mg/5ml BP,1000,MG        
0401010B0AAAXAX,Chloral Hydrate_Suppos 100mg,1,Gramme    
0401010B0AABDBD,Chloral Hydrate_Liq Spec 1.5g/5ml BP,1000,MG        
0401010B0AABEBE,Chloral Hydrate_Liq Spec 250mg/5ml BP,1000,MG        
0401010B0AABFBF,Chloral Hydrate_Liq Spec 100mg/5ml BP,1000,MG        
0401010B0AABGBG,Chloral Hydrate_Liq Spec 200mg/5ml,1,Gramme    
0401010B0AABIBI,Chloral Hydrate_Liq Spec 400mg/5ml BP,1,Gramme    
0401010B0AABJBJ,Chloral Hydrate_Liq Spec 1mg/5ml BP,1000,MG        
0401010B0AABQBQ,Chloral Hydrate_Liq Spec 50mg/5ml BP,1,Gramme    
0401010B0AABSBS,Chloral Hydrate_Oral Soln 500mg/5ml,1000,MG        
0401010B0AABTBT,Chloral Hydrate_Liq Spec 500mg/5ml S/F,1000,MG        
0401010B0AABUBU,Chloral Hydrate_Oral Soln 200mg/5ml BP,1000,MG        
0401010B0AABVBV,Chloral Hydrate_Oral Susp 200mg/5ml,1000,MG        
0401010B0AABWBW,Chloral Hydrate_Oral Soln 1g/5ml BP,1,Gramme    
0401010B0BCABAF,Welldorm_Elix 143.3mg/5ml,1000,MG        
0401010C0AAAAAA,Cloral Betaine_Tab 707mg,1414,MG        
0401010C0BBAAAA,Welldorm_Tab 707mg,1414,MG        
0401010D0AAACAC,Clomethi Edisilate_Soln 157.5mg/5ml S/F,500,MG        
0401010D0AAAEAE,Clomethi Edisilate_Liq Spec 250mg/5ml,500,MG        
0401010D0BBABAC,Heminevrin_Syr 250mg/5ml S/F,500,MG        
0401010F0AAAAAA,Clomethi_Cap 192mg,384,MG        
0401010F0BBAAAA,Heminevrin_Cap 192mg,384,MG        
0401010L0AAABAB,Flurazepam HCl_Cap 30mg,N/A,N/A
0401010L0BBAAAA,Dalmane_Cap 15mg,N/A,N/A
0401010L0BBABAB,Dalmane_Cap 30mg,N/A,N/A
0401010N0AAAAAA,Loprazolam Mesil_Tab 1mg,1,MG        
0401010P0AAABAB,Lormetazepam_Tab 500mcg,1,MG        
0401010P0AAACAC,Lormetazepam_Tab 1mg,1,MG        
0401010P0AAAFAF,Lormetazepam_Liq Spec 500mcg/5ml,1,MG        
0401010P0AAAGAG,Lormetazepam_Liq Spec 1mg/5ml,1,MG        
0401010P0AAAHAH,Lormetazepam_Liq Spec 125mcg/5ml,1,MG        
0401010R0AAAAAA,Nitrazepam_Oral Susp 2.5mg/5ml,5,MG        
0401010R0AAACAC,Nitrazepam_Tab 5mg,5,MG        
0401010R0AAAPAP,Nitrazepam_Liq Spec 5mg/5ml,5,MG        
0401010R0AAAQAQ,Nitrazepam_Liq Spec 2.5mg/5ml S/F,5,MG        
0401010R0AAAUAU,Nitrazepam_Liq Spec 10mg/5ml,5,MG        
0401010R0AAAVAV,Nitrazepam_Liq Spec 2mg/5ml,5,MG        
0401010R0BDAAAC,Mogadon_Tab 5mg,5,MG        
0401010R0BFAAAA,Somnite_Susp 2.5mg/5ml,5,MG        
0401010T0AAAEAE,Temazepam_Oral Soln 10mg/5ml S/F,20,MG        
0401010T0AAAMAM,Temazepam_Tab 10mg,20,MG        
0401010T0AAANAN,Temazepam_Tab 20mg,20,MG        
0401010W0AAAAAA,Zaleplon_Cap 5mg,7.5,MG        
0401010W0AAABAB,Zaleplon_Cap 10mg,7.5,MG        
0401010W0BBAAAA,Sonata_Cap 5mg,7.5,MG        
0401010W0BBABAB,Sonata_Cap 10mg,7.5,MG        
0401010X0AAAAAA,Triclofos Sod_Oral Soln 500mg/5ml,1000,MG        
0401010Y0AAAAAA,Zolpidem Tart_Tab 5mg,10,MG        
0401010Y0AAABAB,Zolpidem Tart_Tab 10mg,10,MG        
0401010Y0BBAAAA,Stilnoct_Tab 5mg,10,MG        
0401010Y0BBABAB,Stilnoct_Tab 10mg,10,MG        
0401010Z0AAAAAA,Zopiclone_Tab 7.5mg,7.5,MG        
0401010Z0AAACAC,Zopiclone_Tab 3.75mg,7.5,MG        
0401010Z0AAAFAF,Zopiclone_Liq Spec 7.5mg/5ml,7.5,MG        
0401010Z0AAAJAJ,Zopiclone_Oral Soln 3.75mg/5ml,7.5,MG        
0401010Z0AAAKAK,Zopiclone_Oral Susp 3.75mg/5ml,7.5,MG        
0401010Z0AAALAL,Zopiclone_Oral Susp 7.5mg/5ml,7.5,MG        
0401010Z0AAAMAM,Zopiclone_Oral Soln 7.5mg/5ml,7.5,MG        
0401010Z0BBAAAA,Zimovane_Tab 7.5mg,7.5,MG        
0401010Z0BBABAC,Zimovane LS_Tab 3.75mg,7.5,MG        
0401020A0AAAAAA,Alprazolam_Tab 250mcg,N/A,N/A
0401020A0AAABAB,Alprazolam_Tab 500mcg,N/A,N/A
0401020A0BBAAAA,Xanax_Tab 250mcg,N/A,N/A
0401020A0BBABAB,Xanax_Tab 500mcg,N/A,N/A
0401020B0AAAAAA,Buspirone HCl_Tab 5mg,30,MG        
0401020B0AAABAB,Buspirone HCl_Tab 10mg,30,MG        
0401020B0AAACAC,Buspirone HCl_Liq Spec 5mg/5ml,30,MG        
0401020B0BBAAAA,Buspar_Tab 5mg,30,MG        
0401020B0BBABAB,Buspar_Tab 10mg,30,MG        
0401020E0AAAAAA,Chlordiazepox HCl_Tab 5mg,30,MG        
0401020E0AAABAB,Chlordiazepox HCl_Tab 10mg,30,MG        
0401020E0AAADAD,Chlordiazepox HCl_Cap 5mg,30,MG        
0401020E0AAAEAE,Chlordiazepox HCl_Cap 10mg,30,MG        
0401020E0AAAUAU,Chlordiazepox HCl_Liq Spec 5mg/5ml,30,MG        
0401020E0AAAVAV,Chlordiazepox HCl_Liq Spec 10mg/5ml,30,MG        
0401020E0BBABAD,Librium_Cap 5mg,30,MG        
0401020E0BBACAE,Librium_Cap 10mg,30,MG        
0401020G0AAAAAA,Bromazepam_Tab 3mg,N/A,N/A
0401020K0AAA1A1,Diazepam_Liq Spec 10mg/5ml,10,MG        
0401020K0AAA6A6,Diazepam_Oral Soln 2mg/5ml,10,MG        
0401020K0AAACAC,Diazepam_Inj 5mg/ml 2ml Amp,N/A,N/A
0401020K0AAADAD,Diazepam_Soln 5mg/2.5ml Rectal Tube,N/A,N/A
0401020K0AAAEAE,Diazepam_Soln 10mg/2.5ml Rectal Tube,N/A,N/A
0401020K0AAAHAH,Diazepam_Tab 2mg,10,MG        
0401020K0AAAIAI,Diazepam_Tab 5mg,10,MG        
0401020K0AAAJAJ,Diazepam_Tab 10mg,10,MG        
0401020K0AAANAN,Diazepam_Oral Soln 2mg/5ml,10,MG        
0401020K0AAAQAQ,Diazepam_Inj (Emulsion) 5mg/ml 2ml Amp,N/A,N/A
0401020K0AAAWAW,Diazepam_Oral Soln 2mg/5ml S/F,10,MG        
0401020K0AABBBB,Diazepam_Suppos 10mg,N/A,N/A
0401020K0AABKBK,Diazepam_Oral Soln 1mg/5ml,10,MG        
0401020K0AABMBM,Diazepam_Oral Soln 25mg/5ml,10,MG        
0401020K0AABNBN,Diazepam_Liq Spec 2mg/5ml,10,MG        
0401020K0AABQBQ,Diazepam_Soln 2.5mg/1.25ml Rectal Tube,N/A,N/A
0401020K0AABWBW,Diazepam_Oral Soln 5mg/5ml,10,MG        
0401020K0AACBCB,Diazepam_Oral Soln 2.5mg/5ml,10,MG        
0401020K0AACGCG,Diazepam_Oral Susp 10mg/5ml,10,MG        
0401020K0AACICI,Diazepam_Oral Susp 2mg/5ml,10,MG        
0401020K0AACJCJ,Diazepam_Oral Susp 5mg/5ml,10,MG        
0401020K0BBAAAQ,Diazemuls_Inj 5mg/ml 2ml Amp,N/A,N/A
0401020K0BDABAD,Stesolid_Soln 5mg/2.5ml Rectal Tube,N/A,N/A
0401020K0BDACAE,Stesolid_Soln 10mg/2.5ml Rectal Tube,N/A,N/A
0401020K0BLAAAD,Diazepam Rectube_5mg/2.5ml Tube,N/A,N/A
0401020K0BLABAE,Diazepam Rectube_10mg/2.5ml Tube,N/A,N/A
0401020K0BLACBQ,Diazepam Rectube_2mg/ml 1.25ml Tube,N/A,N/A
0401020P0AAAAAA,Lorazepam_Inj 4mg/ml 1ml Amp,N/A,N/A
0401020P0AAABAB,Lorazepam_Tab 1mg,2.5,MG        
0401020P0AAACAC,Lorazepam_Tab 2.5mg,2.5,MG        
0401020P0AABHBH,Lorazepam_Liq Spec 250mcg/5ml,2.5,MG        
0401020P0AABJBJ,Lorazepam_Liq Spec 5mg/5ml,2.5,MG        
0401020P0AABRBR,Lorazepam_Liq Spec 2mg/5ml,2.5,MG        
0401020P0AABXBX,Lorazepam_Liq Spec 4mg/5ml,2.5,MG        
0401020P0AACDCD,Lorazepam_Oral Soln 1mg/5ml,N/A,N/A
0401020P0AACECE,Lorazepam_Oral Susp 1mg/5ml,N/A,N/A
0401020P0AACFCF,Lorazepam_Oral Soln 500mcg/5ml,N/A,N/A
0401020P0AACGCG,Lorazepam_Oral Susp 500mcg/5ml,N/A,N/A
0401020P0BCAAAA,Ativan_Inj 4mg/1ml Amp,N/A,N/A
0401020R0AAABAB,Meprobamate_Tab 400mg,1200,MG        
0401020T0AAABAB,Oxazepam_Tab 10mg,30,MG        
0401020T0AAACAC,Oxazepam_Tab 15mg,30,MG        
0401020T0AAAJAJ,Oxazepam_Liq Spec 10mg/5ml,30,MG        
0401030C0AAACAC,Amobarb_Tab 50mg BP,N/A,N/A
0401030E0AAAAAA,Amobarb Sod_Cap 60mg,N/A,N/A
0401030E0AAABAB,Amobarb Sod_Cap 200mg BP,N/A,N/A
0401030E0BBAAAA,Sod Amytal_Pulvule 60mg,N/A,N/A
0401030E0BBABAB,Sod Amytal_Pulvule 200mg,N/A,N/A
0401030H0AAABAB,Butobarb_Tab 100mg,N/A,N/A
0401030H0BBAAAB,Soneryl_Tab 100mg,N/A,N/A
0401030T0AAAAAA,Secobarb Sod_Cap 50mg,N/A,N/A
0401030T0AAABAB,Secobarb Sod_Cap 100mg,N/A,N/A
0401030T0AAACAC,Amobarb Sod/Secobarb Sod_Cap 50mg/50mg,N/A,N/A
0401030T0BBAAAA,Seconal Sod_Pulvule 50mg,N/A,N/A
0401030T0BBABAB,Seconal Sod_Pulvule 100mg,N/A,N/A
0401030T0BCAAAC,Tuinal_Pulvule 100mg,N/A,N/A
040201010AAAAAA,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,N/A,N/A
040201010AAABAB,Zuclopenth Acet_Inj 50mg/ml 2ml Amp,N/A,N/A
040201010BBAAAA,Clopixol Acuphase_Inj 50mg/ml 1ml Amp,N/A,N/A
040201010BBABAB,Clopixol Acuphase_Inj 50mg/ml 2ml Amp,N/A,N/A
040201030AAAAAA,Risperidone_Tab 1mg,5,MG        
040201030AAABAB,Risperidone_Tab 2mg,5,MG        
040201030AAACAC,Risperidone_Tab 3mg,5,MG        
040201030AAADAD,Risperidone_Tab 4mg,5,MG        
040201030AAAEAE,Risperidone_Oral Soln 1mg/1ml S/F,5,MG        
040201030AAAFAF,Risperidone_Tab 6mg,5,MG        
040201030AAAKAK,Risperidone_Tab 500mcg,5,MG        
040201030AAALAL,Risperidone_Orodisper Tab 1mg S/F,5,MG        
040201030AAAMAM,Risperidone_Orodisper Tab 2mg S/F,5,MG        
040201030AAANAN,Risperidone_Orodisper Tab 500mcg S/F,5,MG        
040201030AAAPAP,Risperidone_Orodisper Tab 3mg S/F,5,MG        
040201030AAAQAQ,Risperidone_Orodisper Tab 4mg S/F,5,MG        
040201030AAARAR,Risperidone_Liq Spec 125mcg/5ml,5,MG        
040201030BBAAAA,Risperdal_Tab 1mg,5,MG        
040201030BBABAB,Risperdal_Tab 2mg,5,MG        
040201030BBACAC,Risperdal_Tab 3mg,5,MG        
040201030BBADAD,Risperdal_Tab 4mg,5,MG        
040201030BBAEAE,Risperdal_Oral Soln 1mg/1ml,5,MG        
040201030BBAFAF,Risperdal_Tab 6mg,5,MG        
040201030BBAGAK,Risperdal_Tab 500mcg,5,MG        
040201030BBAHAL,Risperdal Quicklet_Orodisper Tab 1mg,5,MG        
040201030BBAIAM,Risperdal Quicklet_Orodisper Tab 2mg,5,MG        
040201030BBAJAN,Risperdal Quicklet_Orodisper Tab 500mcg,5,MG        
040201030BBAKAP,Risperdal Quicklet_Orodisper Tab 3mg,5,MG        
040201030BBALAQ,Risperdal Quicklet_Orodisper Tab 4mg,5,MG        
040201060AAAAAA,Olanzapine_Tab 5mg,10,MG        
040201060AAABAB,Olanzapine_Tab 7.5mg,10,MG        
040201060AAACAC,Olanzapine_Tab 10mg,10,MG        
040201060AAADAD,Olanzapine_Tab 2.5mg,10,MG        
040201060AAAEAE,Olanzapine_Oral Lyophilisate Tab 5mg S/F,10,MG        
040201060AAAFAF,Olanzapine_Oral Lyophilisate Tab 10mgS/F,10,MG        
040201060AAAIAI,Olanzapine_Oral Soln 2.5mg/5ml,10,MG        
040201060AAAJAJ,Olanzapine_Liq Spec 1.25mg/5ml,10,MG        
040201060AAAKAK,Olanzapine_Oral Lyophilisate Tab 15mgS/F,10,MG        
040201060AAALAL,Olanzapine_Tab 15mg,10,MG        
040201060AAANAN,Olanzapine_Inj 10mg Vl (Dry),N/A,N/A
040201060AAAPAP,Olanzapine_Oral Lyophilisate Tab 20mgS/F,10,MG        
040201060AAAQAQ,Olanzapine_Tab 20mg,10,MG        
040201060AAASAS,Olanzapine_Orodisper Tab 5mg S/F,10,MG        
040201060AAATAT,Olanzapine_Orodisper Tab 10mg S/F,10,MG        
040201060AAAUAU,Olanzapine_Orodisper Tab 15mg S/F,10,MG        
040201060AAAVAV,Olanzapine_Orodisper Tab 20mg S/F,10,MG        
040201060AAAWAW,Olanzapine_Orodisper Tab 5mg,10,MG        
040201060AAAXAX,Olanzapine_Orodisper Tab 10mg,10,MG        
040201060AAAYAY,Olanzapine_Orodisper Tab 15mg,10,MG        
040201060AAAZAZ,Olanzapine_Orodisper Tab 20mg,10,MG        
040201060AABABA,Olanzapine_Oral Susp 2.5mg/5ml,10,MG        
040201060BBAAAA,Zyprexa_Tab 5mg,10,MG        
040201060BBABAB,Zyprexa_Tab 7.5mg,10,MG        
040201060BBACAC,Zyprexa_Tab 10mg,10,MG        
040201060BBADAD,Zyprexa_Tab 2.5mg,10,MG        
040201060BBAEAE,Zyprexa_Velotab 5mg,10,MG        
040201060BBAFAF,Zyprexa_Velotab 10mg,10,MG        
040201060BBAGAK,Zyprexa_Velotab 15mg,10,MG        
040201060BBAHAL,Zyprexa_Tab 15mg,10,MG        
040201060BBAJAP,Zyprexa_Velotab 20mg,10,MG        
040201060BBAKAQ,Zyprexa_Tab 20mg,10,MG        
040201060BCAAAD,Zalasta_Tab 2.5mg,10,MG        
040201060BCABAA,Zalasta_Tab 5mg,10,MG        
040201060BCADAC,Zalasta_Tab 10mg,10,MG        
040201060BCAEAL,Zalasta_Tab 15mg,10,MG        
040201060BCAFAQ,Zalasta_Tab 20mg,10,MG        
040201060BCAGAS,Zalasta_Orodisper Tab 5mg S/F,10,MG        
040201060BCAHAT,Zalasta_Orodisper Tab 10mg S/F,10,MG        
040201060BCAIAU,Zalasta_Orodisper Tab 15mg S/F,10,MG        
040201060BCAJAV,Zalasta_Orodisper Tab 20mg S/F,10,MG        
0402010A0AAAAAA,Amisulpride_Tab 200mg,400,MG        
0402010A0AAABAB,Amisulpride_Tab 50mg,400,MG        
0402010A0AAACAC,Amisulpride_Liq Spec 50mg/5ml,400,MG        
0402010A0AAADAD,Amisulpride_Liq Spec 25mg/5ml,400,MG        
0402010A0AAAEAE,Amisulpride_Tab 400mg,400,MG        
0402010A0AAAGAG,Amisulpride_Tab 100mg,400,MG        
0402010A0AAAHAH,Amisulpride_Oral Soln 100mg/ml S/F,400,MG        
0402010A0AAAKAK,Amisulpride_Oral Soln 25mg/5ml,400,MG        
0402010A0AAALAL,Amisulpride_Oral Susp 25mg/5ml,400,MG        
0402010A0BBAAAA,Solian 200_Tab 200mg,400,MG        
0402010A0BBABAB,Solian 50_Tab 50mg,400,MG        
0402010A0BBACAE,Solian 400_Tab 400mg,400,MG        
0402010A0BBAEAG,Solian 100_Tab 100mg,400,MG        
0402010A0BBAFAH,Solian_Oral Soln 100mg/ml,400,MG        
0402010ABAAABAB,Quetiapine_Tab 25mg,300,MG        
0402010ABAAACAC,Quetiapine_Tab 100mg,300,MG        
0402010ABAAADAD,Quetiapine_Tab 200mg,300,MG        
0402010ABAAAEAE,Quetiapine_Liq Spec 125mg/5ml,300,MG        
0402010ABAAAFAF,Quetiapine_Tab 150mg,300,MG        
0402010ABAAAGAG,Quetiapine_S/Pack (25mg/100mg/150mg) Tab,N/A,N/A
0402010ABAAAHAH,Quetiapine_Oral Soln 25mg/5ml,300,MG        
0402010ABAAAIAI,Quetiapine_Oral Soln 12.5mg/5ml,300,MG        
0402010ABAAAJAJ,Quetiapine_Liq Spec 150mg/5ml,300,MG        
0402010ABAAAKAK,Quetiapine_Tab 300mg,300,MG        
0402010ABAAALAL,Quetiapine_Oral Soln 50mg/5ml,N/A,N/A
0402010ABAAAMAM,Quetiapine_Liq Spec 100mg/5ml,300,MG        
0402010ABAAARAR,Quetiapine_Liq Spec 200mg/5ml,300,MG        
0402010ABAAAUAU,Quetiapine_Liq Spec 75mg/5ml,300,MG        
0402010ABAAAVAV,Quetiapine_Tab 50mg M/R,300,MG        
0402010ABAAAWAW,Quetiapine_Tab 200mg M/R,300,MG        
0402010ABAAAXAX,Quetiapine_Tab 300mg M/R,300,MG        
0402010ABAAAYAY,Quetiapine_Tab 400mg M/R,300,MG        
0402010ABAAAZAZ,Quetiapine_Liq Spec 6.25mg/5ml,300,MG        
0402010ABAABABA,Quetiapine_Tab 150mg M/R,300,MG        
0402010ABAABBBB,Quetiapine_Oral Susp 12.5mg/5ml,300,MG        
0402010ABAABCBC,Quetiapine_Oral Susp 100mg/5ml,300,MG        
0402010ABAABDBD,Quetiapine_Oral Susp 25mg/5ml,300,MG        
0402010ABAABEBE,Quetiapine_Oral Susp 50mg/5ml,300,MG        
0402010ABBBABAB,Seroquel_Tab 25mg,300,MG        
0402010ABBBACAC,Seroquel_Tab 100mg,300,MG        
0402010ABBBADAD,Seroquel_Tab 200mg,300,MG        
0402010ABBBAEAF,Seroquel_Tab 150mg,300,MG        
0402010ABBBAGAK,Seroquel_Tab 300mg,300,MG        
0402010ABBBAHAV,Seroquel XL_Tab 50mg,300,MG        
0402010ABBBAIAW,Seroquel XL_Tab 200mg,300,MG        
0402010ABBBAJAX,Seroquel XL_Tab 300mg,300,MG        
0402010ABBBAKAY,Seroquel XL_Tab 400mg,300,MG        
0402010ABBBALBA,Seroquel XL_Tab 150mg,300,MG        
0402010ABBCAAAV,Sondate XL_Tab 50mg,300,MG        
0402010ABBCABAW,Sondate XL_Tab 200mg,300,MG        
0402010ABBCACAX,Sondate XL_Tab 300mg,300,MG        
0402010ABBCADAY,Sondate XL_Tab 400mg,300,MG        
0402010ABBCAEBA,Sondate XL_Tab 150mg,300,MG        
0402010ABBDAAAV,Tenprolide XL_Tab 50mg,300,MG        
0402010ABBDABAW,Tenprolide XL_Tab 200mg,300,MG        
0402010ABBDACAX,Tenprolide XL_Tab 300mg,300,MG        
0402010ABBDADAY,Tenprolide XL_Tab 400mg,300,MG        
0402010ABBEAAAW,Seotiapim XL_Tab 200mg,300,MG        
0402010ABBEACAX,Seotiapim XL_Tab 300mg,300,MG        
0402010ABBFAAAV,Ebesque XL_Tab 50mg,300,MG        
0402010ABBFABAW,Ebesque XL_Tab 200mg,300,MG        
0402010ABBFACAX,Ebesque XL_Tab 300mg,300,MG        
0402010ABBFADAY,Ebesque XL_Tab 400mg,300,MG        
0402010ABBGAAAV,Atrolak XL_Tab 50mg,300,MG        
0402010ABBGABAW,Atrolak XL_Tab 200mg,300,MG        
0402010ABBGACAX,Atrolak XL_Tab 300mg,300,MG        
0402010ABBGADAY,Atrolak XL_Tab 400mg,300,MG        
0402010ABBHAAAV,Zaluron XL_Tab 50mg,300,MG        
0402010ABBHABBA,Zaluron XL_Tab 150mg,300,MG        
0402010ABBHACAW,Zaluron XL_Tab 200mg,300,MG        
0402010ABBHADAX,Zaluron XL_Tab 300mg,300,MG        
0402010ABBHAEAY,Zaluron XL_Tab 400mg,300,MG        
0402010ABBIAAAV,Biquelle XL_Tab 50mg,300,MG        
0402010ABBIABBA,Biquelle XL_Tab 150mg,300,MG        
0402010ABBIACAW,Biquelle XL_Tab 200mg,300,MG        
0402010ABBIADAX,Biquelle XL_Tab 300mg,300,MG        
0402010ABBIAEAY,Biquelle XL_Tab 400mg,300,MG        
0402010ABBJAAAV,Mintreleq XL_Tab 50mg,300,MG        
0402010ABBJABBA,Mintreleq XL_Tab 150mg,300,MG        
0402010ABBJACAW,Mintreleq XL_Tab 200mg,300,MG        
0402010ABBJADAX,Mintreleq XL_Tab 300mg,300,MG        
0402010ABBJAEAY,Mintreleq XL_Tab 400mg,300,MG        
0402010ABBKAAAV,Psyquet XL_Tab 50mg,300,MG        
0402010ABBKABBA,Psyquet XL_Tab 150mg,300,MG        
0402010ABBKACAW,Psyquet XL_Tab 200mg,300,MG        
0402010ABBKADAX,Psyquet XL_Tab 300mg,300,MG        
0402010ABBKAEAY,Psyquet XL_Tab 400mg,300,MG        
0402010ABBLAAAX,Brancico XL_Tab 300mg,300,MG        
0402010ABBLADAV,Brancico XL_Tab 50mg,300,MG        
0402010ABBLAEAY,Brancico XL_Tab 400mg,300,MG        
0402010ACAAAAAA,Zotepine_Tab 25mg,200,MG        
0402010ADAAAAAA,Aripiprazole_Tab 10mg,N/A,N/A
0402010ADAAABAB,Aripiprazole_Tab 15mg,N/A,N/A
0402010ADAAACAC,Aripiprazole_Tab 30mg,N/A,N/A
0402010ADAAADAD,Aripiprazole_Tab 5mg,N/A,N/A
0402010ADAAAEAE,Aripiprazole_Orodisper Tab 10mg S/F,N/A,N/A
0402010ADAAAFAF,Aripiprazole_Orodisper Tab 15mg S/F,N/A,N/A
0402010ADAAAGAG,Aripiprazole_Oral Soln 5mg/5ml,N/A,N/A
0402010ADAAAHAH,Aripiprazole_Inj 7.5mg/ml 1.3ml Vl,N/A,N/A
0402010ADBBAAAA,Abilify_Tab 10mg,N/A,N/A
0402010ADBBABAB,Abilify_Tab 15mg,N/A,N/A
0402010ADBBACAC,Abilify_Tab 30mg,N/A,N/A
0402010ADBBADAD,Abilify_Tab 5mg,N/A,N/A
0402010ADBBAEAE,Abilify_Orodisper Tab 10mg,N/A,N/A
0402010ADBBAFAF,Abilify_Orodisper Tab 15mg,N/A,N/A
0402010ADBBAGAG,Abilify_Oral Soln 1mg/ml,N/A,N/A
0402010ADBBAHAH,Abilify_Inj 7.5mg/ml 1.3ml Vl,N/A,N/A
0402010AEAAAAAA,Paliperidone_Tab 3mg M/R,N/A,N/A
0402010AEAAABAB,Paliperidone_Tab 6mg M/R,N/A,N/A
0402010AEAAACAC,Paliperidone_Tab 9mg M/R,N/A,N/A
0402010AEBBAAAA,Invega_Tab 3mg M/R,N/A,N/A
0402010AEBBABAB,Invega_Tab 6mg M/R,N/A,N/A
0402010AEBBACAC,Invega_Tab 9mg M/R,N/A,N/A
0402010AFAAAAAA,Melperone HCl_Tab 100mg,N/A,N/A
0402010AGAAAAAA,Ziprasidone HCl_Cap 40mg,N/A,N/A
0402010AGAAABAB,Ziprasidone HCl_Cap 80mg,N/A,N/A
0402010AGAAADAD,Ziprasidone HCl_Cap 20mg,N/A,N/A
0402010AGBBACAC,Zeldox_Cap 60mg,N/A,N/A
0402010AIAAAAAA,Lurasidone_Tab 18.5mg,N/A,N/A
0402010AIAAABAB,Lurasidone_Tab 37mg,N/A,N/A
0402010AIAAACAC,Lurasidone_Tab 74mg,N/A,N/A
0402010AIBBAAAA,Latuda_Tab 18.5mg,N/A,N/A
0402010AIBBABAB,Latuda_Tab 37mg,N/A,N/A
0402010AIBBACAC,Latuda_Tab 74mg,N/A,N/A
0402010B0AAAAAA,Benperidol_Tab 250mcg,1.5,MG        
0402010B0BBAAAA,Anquil_Tab 250mcg,1.5,MG        
0402010C0AAAAAA,Clozapine_Tab 25mg,300,MG        
0402010C0AAABAB,Clozapine_Tab 100mg,300,MG        
0402010C0AAACAC,Clozapine_Tab 50mg,300,MG        
0402010C0AAADAD,Clozapine_Tab 200mg,300,MG        
0402010C0AAAEAE,Clozapine_Oral Susp 250mg/5ml S/F,300,MG        
0402010C0AAAFAF,Clozapine_Liq Spec 100mg/5ml,300,MG        
0402010C0AAAGAG,Clozapine_Liq Spec 250mg/5ml,300,MG        
0402010C0BBAAAA,Clozaril_Tab 25mg,300,MG        
