bnf_code,name,vpid,form,form_indicator,form_size,form_units,unit_of_measure,numerator,numerator_unit_of_measure,denominator,denominator_unit_of_measure,ingredient_count
0407020A0AABXBX,Fentanyl 133microgram sublingual tablets sugar free,24446611000001102,Sublingual tablet,Discrete,1,tablet,tablet,133,microgram,,,1
0407020A0AABYBY,Fentanyl 533microgram sublingual tablets sugar free,24446811000001103,Sublingual tablet,Discrete,1,tablet,tablet,533,microgram,,,1
0407020A0AABZBZ,Fentanyl 267microgram sublingual tablets sugar free,24446711000001106,Sublingual tablet,Discrete,1,tablet,tablet,267,microgram,,,1
0407020A0BBAAAE,Durogesic 25micrograms transdermal patches,333919005,Transdermal patch,Discrete,1,patch,patch,25,microgram,1,hour,1
0407020A0BBABAF,Durogesic 50micrograms transdermal patches,333920004,Transdermal patch,Discrete,1,patch,patch,50,microgram,1,hour,1
0407020A0BBACAG,Durogesic 75micrograms transdermal patches,333921000,Transdermal patch,Discrete,1,patch,patch,75,microgram,1,hour,1
0407020A0BBADAH,Durogesic 100micrograms transdermal patches,333922007,Transdermal patch,Discrete,1,patch,patch,100,microgram,1,hour,1
0407020A0BBAIAE,Durogesic DTrans 25micrograms transdermal patches,333919005,Transdermal patch,Discrete,1,patch,patch,25,microgram,1,hour,1
0407020A0BBAJAF,Durogesic DTrans 50micrograms transdermal patches,333920004,Transdermal patch,Discrete,1,patch,patch,50,microgram,1,hour,1
0407020A0BBAKAG,Durogesic DTrans 75micrograms transdermal patches,333921000,Transdermal patch,Discrete,1,patch,patch,75,microgram,1,hour,1
0407020A0BBALAH,Durogesic DTrans 100micrograms transdermal patches,333922007,Transdermal patch,Discrete,1,patch,patch,100,microgram,1,hour,1
0407020A0BBAMAU,Durogesic DTrans 12micrograms transdermal patches,9752311000001101,Transdermal patch,Discrete,1,patch,patch,12,microgram,1,hour,1
0407020A0BCAAAI,Actiq 200microgram lozenges with integral oromucosal applicator,134812008,Lozenge,Discrete,1,lozenge,lozenge,200,microgram,,,1
0407020A0BCABAJ,Actiq 400microgram lozenges with integral oromucosal applicator,134810000,Lozenge,Discrete,1,lozenge,lozenge,400,microgram,,,1
0407020A0BCACAK,Actiq 600microgram lozenges with integral oromucosal applicator,134809005,Lozenge,Discrete,1,lozenge,lozenge,600,microgram,,,1
0407020A0BCADAL,Actiq 800microgram lozenges with integral oromucosal applicator,134808002,Lozenge,Discrete,1,lozenge,lozenge,800,microgram,,,1
0407020A0BCAEAN,Actiq 1.2mg lozenges with integral oromucosal applicator,134807007,Lozenge,Discrete,1,lozenge,lozenge,1.2,mg,,,1
0407020A0BCAFAP,Actiq 1.6mg lozenges with integral oromucosal applicator,134806003,Lozenge,Discrete,1,lozenge,lozenge,1.6,mg,,,1
0407020A0BDAAAE,Tilofyl 25micrograms/hour transdermal patches,333919005,Transdermal patch,Discrete,1,patch,patch,25,microgram,1,hour,1
0407020A0BDABAF,Tilofyl 50micrograms/hour transdermal patches,333920004,Transdermal patch,Discrete,1,patch,patch,50,microgram,1,hour,1
0407020A0BDACAG,Tilofyl 75micrograms/hour transdermal patches,333921000,Transdermal patch,Discrete,1,patch,patch,75,microgram,1,hour,1
0407020A0BDADAH,Tilofyl 100micrograms/hour transdermal patches,333922007,Transdermal patch,Discrete,1,patch,patch,100,microgram,1,hour,1
0407020A0BEAAAU,Matrifen 12micrograms/hour transdermal patches,9752311000001101,Transdermal patch,Discrete,1,patch,patch,12,microgram,1,hour,1
0407020A0BEABAE,Matrifen 25micrograms/hour transdermal patches,333919005,Transdermal patch,Discrete,1,patch,patch,25,microgram,1,hour,1
0407020A0BEACAF,Matrifen 50micrograms/hour transdermal patches,333920004,Transdermal patch,Discrete,1,patch,patch,50,microgram,1,hour,1
0407020A0BEADAG,Matrifen 75micrograms/hour transdermal patches,333921000,Transdermal patch,Discrete,1,patch,patch,75,microgram,1,hour,1
0407020A0BEAEAH,Matrifen 100micrograms/hour transdermal patches,333922007,Transdermal patch,Discrete,1,patch,patch,100,microgram,1,hour,1
0407020A0BFAAAU,Mezolar Matrix 12micrograms/hour transdermal patches,9752311000001101,Transdermal patch,Discrete,1,patch,patch,12,microgram,1,hour,1
0407020A0BFABAE,Mezolar Matrix 25micrograms/hour transdermal patches,333919005,Transdermal patch,Discrete,1,patch,patch,25,microgram,1,hour,1
0407020A0BFACAF,Mezolar Matrix 50micrograms/hour transdermal patches,333920004,Transdermal patch,Discrete,1,patch,patch,50,microgram,1,hour,1
0407020A0BFADAG,Mezolar Matrix 75micrograms/hour transdermal patches,333921000,Transdermal patch,Discrete,1,patch,patch,75,microgram,1,hour,1
0407020A0BFAEAH,Mezolar Matrix 100micrograms/hour transdermal patches,333922007,Transdermal patch,Discrete,1,patch,patch,100,microgram,1,hour,1
0407020A0BFAFBW,Mezolar Matrix 37.5microgram/hour transdermal patches,23707711000001107,Transdermal patch,Discrete,1,patch,patch,37.5,microgram,1,hour,1
0407020A0BGAAAE,Fentalis Reservoir 25micrograms/hour transdermal patches,333919005,Transdermal patch,Discrete,1,patch,patch,25,microgram,1,hour,1
0407020A0BGABAF,Fentalis Reservoir 50micrograms/hour transdermal patches,333920004,Transdermal patch,Discrete,1,patch,patch,50,microgram,1,hour,1
0407020A0BGACAG,Fentalis Reservoir 75micrograms/hour transdermal patches,333921000,Transdermal patch,Discrete,1,patch,patch,75,microgram,1,hour,1
0407020A0BGADAH,Fentalis Reservoir 100micrograms/hour transdermal patches,333922007,Transdermal patch,Discrete,1,patch,patch,100,microgram,1,hour,1
0407020A0BHAAAE,Osmach 25micrograms/hour transdermal patches,333919005,Transdermal patch,Discrete,1,patch,patch,25,microgram,1,hour,1
0407020A0BHABAF,Osmach 50micrograms/hour transdermal patches,333920004,Transdermal patch,Discrete,1,patch,patch,50,microgram,1,hour,1
0407020A0BHACAG,Osmach 75micrograms/hour transdermal patches,333921000,Transdermal patch,Discrete,1,patch,patch,75,microgram,1,hour,1
0407020A0BHADAH,Osmach 100micrograms/hour transdermal patches,333922007,Transdermal patch,Discrete,1,patch,patch,100,microgram,1,hour,1
0407020A0BJAAAW,Abstral 100microgram sublingual tablets,14951911000001104,Sublingual tablet,Discrete,1,tablet,tablet,100,microgram,,,1
0407020A0BJABAX,Abstral 200microgram sublingual tablets,14952011000001106,Sublingual tablet,Discrete,1,tablet,tablet,200,microgram,,,1
0407020A0BJACAY,Abstral 300microgram sublingual tablets,14952111000001107,Sublingual tablet,Discrete,1,tablet,tablet,300,microgram,,,1
0407020A0BJADAZ,Abstral 400microgram sublingual tablets,14952211000001101,Sublingual tablet,Discrete,1,tablet,tablet,400,microgram,,,1
0407020A0BJAEBA,Abstral 600microgram sublingual tablets,14952311000001109,Sublingual tablet,Discrete,1,tablet,tablet,600,microgram,,,1
0407020A0BJAFBB,Abstral 800microgram sublingual tablets,14952411000001102,Sublingual tablet,Discrete,1,tablet,tablet,800,microgram,,,1
0407020A0BKAABC,Effentora 100microgram buccal tablets,14973311000001101,Buccal tablet,Discrete,1,tablet,tablet,100,microgram,,,1
0407020A0BKABBD,Effentora 200microgram buccal tablets,14973411000001108,Buccal tablet,Discrete,1,tablet,tablet,200,microgram,,,1
0407020A0BKACBE,Effentora 400microgram buccal tablets,14973511000001107,Buccal tablet,Discrete,1,tablet,tablet,400,microgram,,,1
0407020A0BKADBF,Effentora 600microgram buccal tablets,14973611000001106,Buccal tablet,Discrete,1,tablet,tablet,600,microgram,,,1
0407020A0BKAEBG,Effentora 800microgram buccal tablets,14973711000001102,Buccal tablet,Discrete,1,tablet,tablet,800,microgram,,,1
0407020A0BLAAAE,Osmanil 25micrograms/hour transdermal patches,333919005,Transdermal patch,Discrete,1,patch,patch,25,microgram,1,hour,1
0407020A0BLABAF,Osmanil 50micrograms/hour transdermal patches,333920004,Transdermal patch,Discrete,1,patch,patch,50,microgram,1,hour,1
0407020A0BLACAG,Osmanil 75micrograms/hour transdermal patches,333921000,Transdermal patch,Discrete,1,patch,patch,75,microgram,1,hour,1
0407020A0BLADAH,Osmanil 100micrograms/hour transdermal patches,333922007,Transdermal patch,Discrete,1,patch,patch,100,microgram,1,hour,1
0407020A0BLAEAU,Osmanil 12micrograms/hour transdermal patches,9752311000001101,Transdermal patch,Discrete,1,patch,patch,12,microgram,1,hour,1
0407020A0BMAAAE,Victanyl 25micrograms/hour transdermal patches,333919005,Transdermal patch,Discrete,1,patch,patch,25,microgram,1,hour,1
0407020A0BMABAF,Victanyl 50micrograms/hour transdermal patches,333920004,Transdermal patch,Discrete,1,patch,patch,50,microgram,1,hour,1
0407020A0BMACAG,Victanyl 75micrograms/hour transdermal patches,333921000,Transdermal patch,Discrete,1,patch,patch,75,microgram,1,hour,1
0407020A0BMADAH,Victanyl 100micrograms/hour transdermal patches,333922007,Transdermal patch,Discrete,1,patch,patch,100,microgram,1,hour,1
0407020A0BMAEAU,Victanyl 12micrograms/hour transdermal patches,9752311000001101,Transdermal patch,Discrete,1,patch,patch,12,microgram,1,hour,1
0407020A0BNABBI,Instanyl 50micrograms/dose nasal spray,16037811000001102,Spray,Discrete,1,dose,dose,50,microgram,1,dose,1
0407020A0BNAGBQ,Instanyl 200micrograms/dose nasal spray,16037711000001105,Spray,Discrete,1,dose,dose,200,microgram,1,dose,1
0407020A0BNAHBR,Instanyl 100micrograms/dose nasal spray,16037611000001101,Spray,Discrete,1,dose,dose,100,microgram,1,dose,1
0407020A0BPAABN,PecFent 100micrograms/dose nasal spray,16037611000001101,Spray,Discrete,1,dose,dose,100,microgram,1,dose,1
0407020A0BPABBP,PecFent 400micrograms/dose nasal spray,17674111000001105,Spray,Discrete,1,dose,dose,400,microgram,1,dose,1
0407020A0BQAAAU,Fencino 12micrograms/hour transdermal patches,9752311000001101,Transdermal patch,Discrete,1,patch,patch,12,microgram,1,hour,1
0407020A0BQABAE,Fencino 25micrograms/hour transdermal patches,333919005,Transdermal patch,Discrete,1,patch,patch,25,microgram,1,hour,1
0407020A0BQACAF,Fencino 50micrograms/hour transdermal patches,333920004,Transdermal patch,Discrete,1,patch,patch,50,microgram,1,hour,1
0407020A0BQADAG,Fencino 75micrograms/hour transdermal patches,333921000,Transdermal patch,Discrete,1,patch,patch,75,microgram,1,hour,1
0407020A0BQAEAH,Fencino 100micrograms/hour transdermal patches,333922007,Transdermal patch,Discrete,1,patch,patch,100,microgram,1,hour,1
0407020A0BRAAAU,Opiodur 12micrograms/hour transdermal patches,9752311000001101,Transdermal patch,Discrete,1,patch,patch,12,microgram,1,hour,1
0407020A0BRABAE,Opiodur 25micrograms/hour transdermal patches,333919005,Transdermal patch,Discrete,1,patch,patch,25,microgram,1,hour,1
0407020A0BRACAG,Opiodur 75micrograms/hour transdermal patches,333921000,Transdermal patch,Discrete,1,patch,patch,75,microgram,1,hour,1
0407020A0BRADAH,Opiodur 100micrograms/hour transdermal patches,333922007,Transdermal patch,Discrete,1,patch,patch,100,microgram,1,hour,1
0407020A0BRAEAF,Opiodur 50micrograms/hour transdermal patches,333920004,Transdermal patch,Discrete,1,patch,patch,50,microgram,1,hour,1
0407020A0BSAABT,Breakyl 200microgram buccal films,23560111000001105,Buccal film,Discrete,1,film,film,200,microgram,,,1
0407020A0BSABBU,Breakyl 400microgram buccal films,23560211000001104,Buccal film,Discrete,1,film,film,400,microgram,,,1
0407020A0BSACBV,Breakyl 800microgram buccal films,23560311000001107,Buccal film,Discrete,1,film,film,800,microgram,,,1
0407020A0BTAABX,Recivit 133microgram sublingual tablets,24446611000001102,Sublingual tablet,Discrete,1,tablet,tablet,133,microgram,,,1
0407020A0BTABAZ,Recivit 400microgram sublingual tablets,14952211000001101,Sublingual tablet,Discrete,1,tablet,tablet,400,microgram,,,1
0407020A0BTACBY,Recivit 533microgram sublingual tablets,24446811000001103,Sublingual tablet,Discrete,1,tablet,tablet,533,microgram,,,1
0407020A0BTADBZ,Recivit 267microgram sublingual tablets,24446711000001106,Sublingual tablet,Discrete,1,tablet,tablet,267,microgram,,,1
0407020A0BTAEBB,Recivit 800microgram sublingual tablets,14952411000001102,Sublingual tablet,Discrete,1,tablet,tablet,800,microgram,,,1
0407020A0BUAAAU,Mylafent 12micrograms/hour transdermal patches,9752311000001101,Transdermal patch,Discrete,1,patch,patch,12,microgram,1,hour,1
0407020A0BUABAE,Mylafent 25micrograms/hour transdermal patches,333919005,Transdermal patch,Discrete,1,patch,patch,25,microgram,1,hour,1
0407020A0BUACAF,Mylafent 50micrograms/hour transdermal patches,333920004,Transdermal patch,Discrete,1,patch,patch,50,microgram,1,hour,1
0407020A0BUADAG,Mylafent 75micrograms/hour transdermal patches,333921000,Transdermal patch,Discrete,1,patch,patch,75,microgram,1,hour,1
0407020A0BUAEAH,Mylafent 100micrograms/hour transdermal patches,333922007,Transdermal patch,Discrete,1,patch,patch,100,microgram,1,hour,1
0407020A0BVAAAU,Yemex 12micrograms/hour transdermal patches,9752311000001101,Transdermal patch,Discrete,1,patch,patch,12,microgram,1,hour,1
0407020A0BVABAE,Yemex 25micrograms/hour transdermal patches,333919005,Transdermal patch,Discrete,1,patch,patch,25,microgram,1,hour,1
0407020A0BVACAF,Yemex 50micrograms/hour transdermal patches,333920004,Transdermal patch,Discrete,1,patch,patch,50,microgram,1,hour,1
0407020A0BVADAG,Yemex 75micrograms/hour transdermal patches,333921000,Transdermal patch,Discrete,1,patch,patch,75,microgram,1,hour,1
0407020A0BVAEAH,Yemex 100micrograms/hour transdermal patches,333922007,Transdermal patch,Discrete,1,patch,patch,100,microgram,1,hour,1
0407020ABAAAAAA,Papaveretum 7.7mg/1ml solution for injection ampoules,14615911000001108,Solution for injection,Discrete,1,ml,ampoule,7.7,mg,1,ml,1
0407020ABAAABAB,Papaveretum 15.4mg/1ml solution for injection ampoules,14612711000001102,Solution for injection,Discrete,1,ml,ampoule,15.4,mg,1,ml,1
0407020ABAAAIAI,Papaveretum 15.4mg/1ml / Hyoscine hydrobromide 400micrograms/1ml solution for injection ampoules,333955002,Solution for injection,Discrete,1,ml,ampoule,15.4,mg,1,ml,2
0407020ABAAAIAI,Papaveretum 15.4mg/1ml / Hyoscine hydrobromide 400micrograms/1ml solution for injection ampoules,333955002,Solution for injection,Discrete,1,ml,ampoule,400,microgram,1,ml,2
0407020ABAAAKAK,Papaveretum 40mg/1ml solution for injection ampoules,12392211000001105,Solution for injection,Discrete,1,ml,ampoule,40,mg,1,ml,1
0407020ADAAAAAA,Oxycodone 5mg/5ml oral solution sugar free,322689004,Oral solution,Discrete,5,ml,spoonful,1,mg,1,ml,1
0407020ADAAABAB,Oxycodone 10mg/ml oral solution sugar free,322690008,Oral solution,Continuous,,,,10,mg,1,ml,1
0407020ADAAACAC,Oxycodone 5mg capsules,322691007,Capsule,Discrete,1,capsule,capsule,5,mg,,,1
0407020ADAAADAD,Oxycodone 10mg capsules,322692000,Capsule,Discrete,1,capsule,capsule,10,mg,,,1
0407020ADAAAEAE,Oxycodone 20mg capsules,322693005,Capsule,Discrete,1,capsule,capsule,20,mg,,,1
0407020ADAAAFAF,Oxycodone 10mg modified-release tablets,322694004,Modified-release tablet,Discrete,1,tablet,tablet,10,mg,,,1
0407020ADAAAGAG,Oxycodone 20mg modified-release tablets,322695003,Modified-release tablet,Discrete,1,tablet,tablet,20,mg,,,1
0407020ADAAAHAH,Oxycodone 40mg modified-release tablets,322696002,Modified-release tablet,Discrete,1,tablet,tablet,40,mg,,,1
0407020ADAAAIAI,Oxycodone 80mg modified-release tablets,322697006,Modified-release tablet,Discrete,1,tablet,tablet,80,mg,,,1
0407020ADAAAJAJ,Oxycodone 5mg/5ml oral solution,12142111000001100,Oral solution,Continuous,,,,1,mg,1,ml,1
0407020ADAAAKAK,Oxycodone 5mg modified-release tablets,407919006,Modified-release tablet,Discrete,1,tablet,tablet,5,mg,,,1
0407020ADAAALAL,Oxycodone 10mg/1ml solution for injection ampoules,408079001,Solution for injection,Discrete,1,ml,ampoule,10,mg,1,ml,1
0407020ADAAAMAM,Oxycodone 20mg/2ml solution for injection ampoules,408078009,Solution for injection,Discrete,2,ml,ampoule,10,mg,1,ml,1
0407020ADAAANAN,Oxycodone 50mg/1ml solution for injection ampoules,15613611000001105,Solution for injection,Discrete,1,ml,ampoule,50,mg,1,ml,1
0407020ADAAAPAP,Oxycodone 120mg modified-release tablets,18645511000001107,Modified-release tablet,Discrete,1,tablet,tablet,120,mg,,,1
0407020ADAAAQAQ,Oxycodone 60mg modified-release tablets,445146000,Modified-release tablet,Discrete,1,tablet,tablet,60,mg,,,1
0407020ADAAARAR,Oxycodone 30mg modified-release tablets,444885002,Modified-release tablet,Discrete,1,tablet,tablet,30,mg,,,1
0407020ADAAASAS,Oxycodone 15mg modified-release tablets,444958008,Modified-release tablet,Discrete,1,tablet,tablet,15,mg,,,1
0407020ADBBAAAA,OxyNorm liquid 5mg/5ml oral solution,322689004,Oral solution,Discrete,5,ml,spoonful,1,mg,1,ml,1
0407020ADBBABAB,OxyNorm 10mg/ml concentrate oral solution,322690008,Oral solution,Continuous,,,,10,mg,1,ml,1
0407020ADBBACAC,OxyNorm 5mg capsules,322691007,Capsule,Discrete,1,capsule,capsule,5,mg,,,1
0407020ADBBADAD,OxyNorm 10mg capsules,322692000,Capsule,Discrete,1,capsule,capsule,10,mg,,,1
0407020ADBBAEAE,OxyNorm 20mg capsules,322693005,Capsule,Discrete,1,capsule,capsule,20,mg,,,1
0407020ADBBAFAL,OxyNorm 10mg/1ml solution for injection ampoules,408079001,Solution for injection,Discrete,1,ml,ampoule,10,mg,1,ml,1
0407020ADBBAGAM,OxyNorm 20mg/2ml solution for injection ampoules,408078009,Solution for injection,Discrete,2,ml,ampoule,10,mg,1,ml,1
0407020ADBBAHAN,OxyNorm 50mg/1ml solution for injection ampoules,15613611000001105,Solution for injection,Discrete,1,ml,ampoule,50,mg,1,ml,1
0407020ADBCAAAF,OxyContin 10mg modified-release tablets,322694004,Modified-release tablet,Discrete,1,tablet,tablet,10,mg,,,1
0407020ADBCABAG,OxyContin 20mg modified-release tablets,322695003,Modified-release tablet,Discrete,1,tablet,tablet,20,mg,,,1
0407020ADBCACAH,OxyContin 40mg modified-release tablets,322696002,Modified-release tablet,Discrete,1,tablet,tablet,40,mg,,,1
0407020ADBCADAI,OxyContin 80mg modified-release tablets,322697006,Modified-release tablet,Discrete,1,tablet,tablet,80,mg,,,1
0407020ADBCAEAK,OxyContin 5mg modified-release tablets,407919006,Modified-release tablet,Discrete,1,tablet,tablet,5,mg,,,1
0407020ADBCAFAP,OxyContin 120mg modified-release tablets,18645511000001107,Modified-release tablet,Discrete,1,tablet,tablet,120,mg,,,1
0407020ADBCAGAQ,OxyContin 60mg modified-release tablets,445146000,Modified-release tablet,Discrete,1,tablet,tablet,60,mg,,,1
0407020ADBCAHAR,OxyContin 30mg modified-release tablets,444885002,Modified-release tablet,Discrete,1,tablet,tablet,30,mg,,,1
0407020ADBCAIAS,OxyContin 15mg modified-release tablets,444958008,Modified-release tablet,Discrete,1,tablet,tablet,15,mg,,,1
0407020ADBDAAAK,Carexil 5mg modified-release tablets,407919006,Modified-release tablet,Discrete,1,tablet,tablet,5,mg,,,1
0407020ADBDABAF,Carexil 10mg modified-release tablets,322694004,Modified-release tablet,Discrete,1,tablet,tablet,10,mg,,,1
0407020ADBDACAG,Carexil 20mg modified-release tablets,322695003,Modified-release tablet,Discrete,1,tablet,tablet,20,mg,,,1
0407020ADBDADAH,Carexil 40mg modified-release tablets,322696002,Modified-release tablet,Discrete,1,tablet,tablet,40,mg,,,1
0407020ADBDAEAI,Carexil 80mg modified-release tablets,322697006,Modified-release tablet,Discrete,1,tablet,tablet,80,mg,,,1
0407020ADBEAAAK,Longtec 5mg modified-release tablets,407919006,Modified-release tablet,Discrete,1,tablet,tablet,5,mg,,,1
0407020ADBEABAF,Longtec 10mg modified-release tablets,322694004,Modified-release tablet,Discrete,1,tablet,tablet,10,mg,,,1
0407020ADBEACAG,Longtec 20mg modified-release tablets,322695003,Modified-release tablet,Discrete,1,tablet,tablet,20,mg,,,1
0407020ADBEADAH,Longtec 40mg modified-release tablets,322696002,Modified-release tablet,Discrete,1,tablet,tablet,40,mg,,,1
0407020ADBEAEAI,Longtec 80mg modified-release tablets,322697006,Modified-release tablet,Discrete,1,tablet,tablet,80,mg,,,1
0407020ADBEAFAP,Longtec 120mg modified-release tablets,18645511000001107,Modified-release tablet,Discrete,1,tablet,tablet,120,mg,,,1
