pct,month,BNFCode,BNFName,TotalItems,TotalCost
99N,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,77,2325.7899999999995
05Q,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,27,800.3999999999999
09A,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,46,1391.2199999999998
00T,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,9,423.58
04Q,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,11,301.28999999999996
00D,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,12,439.68
99F,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,23,592.04
01H,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,37,1175.81
10D,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,9,338.32000000000005
99D,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,30,866.67
04Y,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,42,1362.73
09L,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,56,1632.9699999999998
13T,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,76,2426.7499999999995
05X,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,18,594.37
03N,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,57,1759.3199999999995
08F,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,49,1308.9399999999998
10A,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,37,1054.41
05G,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,72,1946.8899999999996
08D,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,11,260.76
08W,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,50,1099.0599999999997
04R,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,56,1780.07
03K,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,12,415.26
15C,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,164,5387.5700000000015
02Q,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,37,985.17
07M,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,89,2609.2299999999996
05L,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,60,1816.9799999999996
08Y,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,26,797.9199999999998
06H,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,55,1791.5399999999993
07P,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,14,392.38
09W,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,43,1129.2999999999997
03T,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,84,2396.44
01W,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,7,231.9
11M,2014-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,141,3867.94
07H,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1473.04799
10K,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,16,2820.00443
01D,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,16,3693.59376
11E,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,949.64516
14Y,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1770.3792500000002
02P,2017-08-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,55.5295
08R,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,2694.2670700000003
99K,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,47,5809.67368
11X,2017-08-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,72.0921
15F,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,38,6209.344569999999
99A,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,2831.55181
06H,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,11,1445.90346
08Y,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,1085.11929
08T,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,860.16363
07L,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,1846.63476
06V,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,1167.0127400000001
01V,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,11,1366.7638299999999
10R,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,969.10058
05Y,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,29,6217.81213
01R,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,295.84452
00C,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,356.83024
00N,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1355.14835
08P,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,659.91975
00R,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,309.18732
99Q,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,19,3421.77297
08L,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,22,7179.73492
15D,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,16,2154.35441
99K,2017-08-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,205.42567
07J,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,957.53451
00V,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,1350.71328
99E,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,56,7589.2897600000015
09D,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,514.10704
05F,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,1040.4738499999999
09W,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,1497.5791100000001
99C,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,138.81755
01G,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,822.0698299999999
07V,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,16,2376.38578
09H,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,2078.70883
04R,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,2532.65682
02Q,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,185.82203
02N,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,557.03749
03L,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,1213.76444
02A,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,4493.3879
04H,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1505.06266
99N,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,37,3884.2864
11N,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,40,5590.80679
05J,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,1586.5345499999999
00Q,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,1060.62995
04J,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,2098.90485
05W,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,33,4540.8566900000005
05N,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,23,4466.02203
01D,2017-08-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,536.28908
00T,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,939.33121
15C,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,84,10900.69629
02H,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,22,3857.3233200000004
10V,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1578.65095
02R,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,22,3951.97997
04M,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,144.1718
07T,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,950.61357
05A,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,17,5023.675589999999
10A,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,18,1770.9965799999998
04N,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,17,4570.22116
99F,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,689.33752
05L,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,35,5506.286840000001
07M,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1393.90521
04D,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,33,4733.94814
12F,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,32,7023.59677
03J,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,903.93905
09J,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,24,2992.1665000000003
04Y,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,24,4054.8871999999997
06P,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,20,3782.71741
02W,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,135.72395
09X,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,30,5375.38957
03E,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,14,1811.2642500000002
00L,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,787.8805500000001
03D,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,363.38420999999994
00P,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,33,4663.42921
09A,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,20,3369.02562
01E,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,22,6034.5281700000005
08H,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,14,6599.2877100000005
13T,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,50,9435.89452
05H,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,864.58964
04F,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,2000.9571300000002
15A,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,79,16475.06512
02D,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,591.68904
08K,2017-08-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,370.1264
07G,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1235.8218200000001
03X,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,308.61974
99P,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,56,9785.60451
00Y,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,2511.28292
01K,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,22,2505.6310900000003
03K,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,2567.3301100000003
06W,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,1170.99832
10Q,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,1781.50137
02F,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,1423.3018800000002
03H,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1551.2314299999998
09N,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1563.11542
05T,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,17,2471.4846900000002
05C,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1372.98786
06K,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,27,6300.29502
05Q,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,17,3777.42772
08G,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,850.4237099999999
01H,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1216.1150400000001
00D,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,275.75973
03F,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1592.65644
05D,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,174.88515999999998
03Q,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,360.3987
06L,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,2377.04551
04K,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,1327.0224699999999
06M,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,92.53165
00J,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,19,4443.92585
03A,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,41,3281.5811899999994
08K,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,38,7451.8283
06D,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,207.76368000000002
11A,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,21,6491.890270000001
00M,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,23,2343.33813
09L,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,19,7144.00947
01W,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,2026.4024599999998
06N,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,22,3827.4828800000005
07Y,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,922.4541900000002
04E,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,27,4613.870559999999
03N,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,21,3656.73689
06F,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,137.87986
04G,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,27,3049.82726
08F,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1165.5944800000002
09F,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1783.05565
11J,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,1922.24331
10K,2017-08-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,2,145.10948
05V,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,21,2827.19112
02M,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,712.16449
09P,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,19,3150.10594
07P,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,11,1710.5072
01A,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,21,2915.0097399999995
08E,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,17,3706.73595
08N,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,14,3081.61322
03R,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,21,2102.72073
99H,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,30,5288.27057
03W,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,30,4446.70984
05X,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,736.2466999999999
15E,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,59,9386.174910000002
08Q,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,1070.26513
08J,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,11,1810.75257
01X,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1799.6149400000002
02G,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,177.04422
05Y,2017-08-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,55.5295
08A,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,14,2237.5867300000004
04Q,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,674.1073100000001
99M,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,23,3913.01011
02T,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,16,2036.95426
10E,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,596.29714
08D,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,529.3649899999999
06A,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,32,5641.34124
08X,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,15,2059.62058
01Y,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,180.47073
09Y,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,1196.27378
09E,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,584.01861
01F,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,1204.64761
99D,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,1486.82548
02E,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,1032.19891
10C,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,649.61835
11X,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,16,2575.62741
08V,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,744.7098900000001
07X,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,14,2081.37089
00K,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,1936.4523599999998
10L,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,941.38552
07R,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,698.43011
00X,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,1224.90173
11M,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,19,1845.7998
08W,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,11,1524.05301
07Q,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,15,3078.1095400000004
02Y,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,30,3850.7110300000004
06T,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,3018.25268
09G,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,46,6952.736239999999
14L,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,27,5754.15478
10D,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,294.02171
04V,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,2450.26295
01T,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,870.0702900000001
05G,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,44,9467.24746
06Y,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,611.3052599999999
01J,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,2535.2072500000004
03T,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,23,3128.0073700000003
06Q,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,30,3604.67775
03M,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,213.75323
04L,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1152.35032
02X,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,2009.3679499999998
10J,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,17,3676.43582
05R,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,1607.88681
99J,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,53,7254.87194
08M,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,2002.31729
08C,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1107.76083
07K,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,147.92846
02P,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,40,9840.8187
12D,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,392.32418000000007
09C,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,525.15809
07N,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,19,3192.5151099999994
10X,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1537.54979
07W,2017-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1232.33194
00L,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,26,650.68
08K,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,161,4005.949999999999
5M1,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,25,645.96
00C,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,8,226.45999999999998
99H,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,158,3989.86
09N,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,92,2364.4400000000005
04N,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,17,494.59999999999997
03Y,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,14,501.62
02T,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,60,1491.7
01T,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,20,585.2099999999999
02F,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,75,2103.68
00X,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,35,928.7199999999999
03X,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,28,767.03
02W,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,20,458.57000000000005
08W,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,71,1608.8500000000004
10V,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,71,2131.07
01C,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,58,1686.3100000000002
07N,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,122,3157.71
01E,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,86,2245.06
07T,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,26,700.09
5LA,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,1,39.37
09Y,2010-10-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,180,3810.61
