month,bnf_name,bnf_code,quantity,actual_cost
2018-07-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,790,3849.8296199999995
2018-07-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,5873,35925.100829999996
2018-07-01,Influenza_Vac SplitViron Inact 0.5ml Pfs,1404000H0AAAKAK,5611,34323.96062999997
2018-08-01,Influenza Tetra MYL_ Vac 0.5ml Pfs,1404000H0BYAAAF,422,3135.4934200000002
2018-08-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,306,1872.88148
2018-08-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,26,240.0287
2018-08-01,Influvac Sub-Unit Tetra_Vac 0.5ml Pfs,1404000H0BCADAF,1,9.23187
2018-08-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,1022,7593.54096
2018-08-01,Influenza_Vac SplitViron Inact 0.5ml Pfs,1404000H0AAAKAK,8825,53914.39880999999
2018-08-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,5,24.37995
2018-08-01,Influenza_Vac Surf/Antgn Inact 0.5ml Pfs,1404000H0AAAFAF,3,16.16048
2018-08-01,Fluad_Vac 0.5ml Pfs,1404000H0BXAAAF,255,2318.60267
2018-08-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,51,247.26688000000001
2018-08-01,Intanza_Vac 9mcg/0.1ml Strain Pfs,1404000H0BQAAAH,2,16.81055
2018-08-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,9,75.64749
2018-09-01,Influvac Sub-Unit Tetra_Vac 0.5ml Pfs,1404000H0BCADAF,90257,832396.0921499999
2018-09-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,83,696.93042
2018-09-01,Influenza Tetra MYL_ Vac 0.5ml Pfs,1404000H0BYAAAF,34229,254095.9709000001
2018-09-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,2992,27593.749719999993
2018-09-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,310577,2305271.5474300007
2018-09-01,Influenza_Vac SplitViron Inact 0.5ml Pfs,1404000H0AAAKAK,35129,214797.34956999982
2018-09-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud,1404000H0BRABAJ,14,233.81010999999998
2018-09-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,59671,288999.1876600002
2018-09-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,19050,116479.92897000004
2018-09-01,Influenza MYL_Vac 0.5ml Pfs,1404000H0BYABAF,3509,21455.422400000003
2018-09-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,570,3485.1623700000005
2018-09-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,1,8.40915
2018-09-01,Influenza_Vac Surf/Antgn Inact 0.5ml Pfs,1404000H0AAAFAF,3,24.55737
2018-09-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,10296,50152.28119000001
2018-09-01,Fluad_Vac 0.5ml Pfs,1404000H0BXAAAF,1120110,10174340.164930018
2018-10-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,1,8.41066
2018-10-01,Influenza_Vac Surf/Antgn Inact 0.5ml Pfs,1404000H0AAAFAF,15,115.10554
2018-10-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,91158,441577.03802000015
2018-10-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud,1404000H0BRABAJ,46,768.5958800000001
2018-10-01,Optaflu_Vac 0.5ml Pfs,1404000H0BPAAAF,2,12.23083
2018-10-01,Influenza_Vac SplitViron Inact 0.5ml Pfs,1404000H0AAAKAK,38428,235031.40111000015
2018-10-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,29719,181744.60452999998
2018-10-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,1,8.39826
2018-10-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,9236,44997.047959999996
2018-10-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,5,30.577090000000002
2018-10-01,Influvac Sub-Unit Tetra_Vac 0.5ml Pfs,1404000H0BCADAF,189949,1752314.8846399998
2018-10-01,Influenza Tetra MYL_ Vac 0.5ml Pfs,1404000H0BYAAAF,67900,505736.97413999954
2018-10-01,Fluad_Vac 0.5ml Pfs,1404000H0BXAAAF,2129669,19348140.304609984
2018-10-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,8692,80176.61455999997
2018-10-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,1089186,8086021.108980004
2018-10-01,Influenza MYL_Vac 0.5ml Pfs,1404000H0BYABAF,7621,46607.03378
2018-11-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,1,8.40846
2018-11-01,Influvac Sub-Unit Tetra_Vac 0.5ml Pfs,1404000H0BCADAF,116076,1070423.7161000003
2018-11-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud,1404000H0BRABAJ,49,818.9545999999999
2018-11-01,Influenza Tetra MYL_ Vac 0.5ml Pfs,1404000H0BYAAAF,51245,380337.17631999997
2018-11-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,17652,107921.07238000003
2018-11-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,705267,5234444.016869999
2018-11-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,3417,31510.76285000003
2018-11-01,Influenza MYL_Vac 0.5ml Pfs,1404000H0BYABAF,3157,19301.75960000001
2018-11-01,Influenza_Vac SplitViron Inact 0.5ml Pfs,1404000H0AAAKAK,25470,155727.61536000017
2018-11-01,Influenza_Vac Surf/Antgn Inact 0.5ml Pfs,1404000H0AAAFAF,20,169.01654000000002
2018-11-01,Fluad_Vac 0.5ml Pfs,1404000H0BXAAAF,2022322,18367920.121740006
2018-11-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,2287,11139.157309999999
2018-11-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,50215,243181.9831500001
2018-11-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,1133,6926.96464
2018-12-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,24682,119587.10070000001
2018-12-01,Influenza Tetra MYL_ Vac 0.5ml Pfs,1404000H0BYAAAF,21249,157783.49304
2018-12-01,Influenza MYL_Vac 0.5ml Pfs,1404000H0BYABAF,2383,14576.603710000001
2018-12-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,18,87.71313
2018-12-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,8,48.93371
2018-12-01,Flucelvax Tetra_Vac 0.5ml Pfs,1404000H0BZAAAF,107,987.19506
2018-12-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,9,75.60036
2018-12-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud,1404000H0BRABAJ,2,33.63932
2018-12-01,Influvac Sub-Unit Tetra_Vac 0.5ml Pfs,1404000H0BCADAF,53517,493754.5707299998
2018-12-01,Fluad_Vac 0.5ml Pfs,1404000H0BXAAAF,542838,4932715.14340001
2018-12-01,Influenza_Vac Surf/Antgn Inact 0.5ml Pfs,1404000H0AAAFAF,18,142.86154000000005
2018-12-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,702,6476.762350000001
2018-12-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,308559,2291190.530779997
2018-12-01,Influenza_Vac SplitViron Inact 0.5ml Pfs,1404000H0AAAKAK,13251,81058.81142000001
2018-12-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,5726,35024.30836000001
